Incident,change,date,year,month,day,time,hour,addr,lon,lat,zip,nature,all,all2
2012075027,y,4/18/12,2012,04,Wednesday,0:31:23,00,1400 BALLENGER LN-CO,-92.267329,38.964967,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Apr-18-2012<br\>Time: 00:31<br\>Address: 1400 BALLENGER LN-CO,Incident: SI-SUSP INCIDENT Date: Apr-18-2012 Time: 00:31 Address: 1400 BALLENGER LN-CO
2011114898,n,6/22/11,2011,06,Wednesday,17:01:50,17,2516 EASTWOOD DR-CO,-92.299708,38.964978,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-22-2011<br\>Time: 17:01<br\>Address: 2516 EASTWOOD DR-CO,Incident: SF-SHOTS FIRED Date: Jun-22-2011 Time: 17:01 Address: 2516 EASTWOOD DR-CO
2010136970,y,7/10/10,2010,07,Saturday,23:15:24,23,1316 DAWN RIDGE RD-CO,-92.272545,38.964984,65202,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Jul-10-2010<br\>Time: 23:15<br\>Address: 1316 DAWN RIDGE RD-CO,Incident: FW-FIREWORKS Date: Jul-10-2010 Time: 23:15 Address: 1316 DAWN RIDGE RD-CO
2012122484,y,6/25/12,2012,06,Monday,0:39:35,00,2609 EASTWOOD DR-CO,-92.298531,38.964993,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Jun-25-2012<br\>Time: 00:39<br\>Address: 2609 EASTWOOD DR-CO,Incident: SI-SUSP INCIDENT Date: Jun-25-2012 Time: 00:39 Address: 2609 EASTWOOD DR-CO
2012232273,n,12/8/12,2012,12,Saturday,1:10:00,01,2609 EASTWOOD DR-CO,-92.298531,38.964993,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-08-2012<br\>Time: 01:10<br\>Address: 2609 EASTWOOD DR-CO,Incident: SF-SHOTS FIRED Date: Dec-08-2012 Time: 01:10 Address: 2609 EASTWOOD DR-CO
2012177677,n,9/14/12,2012,09,Friday,20:40:16,20,206 BUSINESS LOOP 70 W-CO,-92.341739,38.965267,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-14-2012<br\>Time: 20:40<br\>Address: 206 BUSINESS LOOP 70 W-CO,Incident: SF-SHOTS FIRED Date: Sep-14-2012 Time: 20:40 Address: 206 BUSINESS LOOP 70 W-CO
2011215866,n,11/21/11,2011,11,Monday,12:56:52,12,4002 IMPERIAL CT-CO,-92.277297,38.965311,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-21-2011<br\>Time: 12:56<br\>Address: 4002 IMPERIAL CT-CO,Incident: SF-SHOTS FIRED Date: Nov-21-2011 Time: 12:56 Address: 4002 IMPERIAL CT-CO
2013161625,y,8/25/13,2013,08,Sunday,1:17:28,01,1401 LAKEWOOD DR-CO,-92.300012,38.965382,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Aug-25-2013<br\>Time: 01:17<br\>Address: 1401 LAKEWOOD DR-CO,Incident: SI-SUSP INCIDENT Date: Aug-25-2013 Time: 01:17 Address: 1401 LAKEWOOD DR-CO
2010191093,n,9/24/10,2010,09,Friday,1:23:20,01,4109 GRAY FOX CT-CO,-92.274509,38.965396,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-24-2010<br\>Time: 01:23<br\>Address: 4109 GRAY FOX CT-CO,Incident: SF-SHOTS FIRED Date: Sep-24-2010 Time: 01:23 Address: 4109 GRAY FOX CT-CO
2012039612,n,2/28/12,2012,02,Tuesday,6:06:31,06,4815 CLARK LN-CO,-92.262506,38.965397,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-28-2012<br\>Time: 06:06<br\>Address: 4815 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Feb-28-2012 Time: 06:06 Address: 4815 CLARK LN-CO
2010196274,y,9/30/10,2010,09,Thursday,21:18:30,21,4004 IMPERIAL CT-CO,-92.277107,38.965549,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Sep-30-2010<br\>Time: 21:18<br\>Address: 4004 IMPERIAL CT-CO,Incident: SI-SUSP INCIDENT Date: Sep-30-2010 Time: 21:18 Address: 4004 IMPERIAL CT-CO
2010186168,n,9/17/10,2010,09,Friday,19:41:12,19,4201 CLARK LN-CO,-92.273386,38.965582,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-17-2010<br\>Time: 19:41<br\>Address: 4201 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Sep-17-2010 Time: 19:41 Address: 4201 CLARK LN-CO
2009211224,n,10/28/09,2009,10,Wednesday,19:14:38,19,1415 BOYD LN-CO,-92.271853,38.965594,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-28-2009<br\>Time: 19:14<br\>Address: 1415 BOYD LN-CO,Incident: SF-SHOTS FIRED Date: Oct-28-2009 Time: 19:14 Address: 1415 BOYD LN-CO
2011072823,n,4/22/11,2011,04,Friday,18:48:31,18,3920 OLYMPIC CT-CO,-92.278241,38.965714,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-22-2011<br\>Time: 18:48<br\>Address: 3920 OLYMPIC CT-CO,Incident: SF-SHOTS FIRED Date: Apr-22-2011 Time: 18:48 Address: 3920 OLYMPIC CT-CO
2013244566,n,12/21/13,2013,12,Saturday,20:30:24,20,4817 CLARK LN-CO,-92.263048,38.965724,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-21-2013<br\>Time: 20:30<br\>Address: 4817 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Dec-21-2013 Time: 20:30 Address: 4817 CLARK LN-CO
2013065278,n,4/9/13,2013,04,Tuesday,22:01:30,22,2401 CLARK LN-CO,-92.302469,38.965788,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-09-2013<br\>Time: 22:01<br\>Address: 2401 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Apr-09-2013 Time: 22:01 Address: 2401 CLARK LN-CO
2012092483,n,5/11/12,2012,05,Friday,21:10:04,21,1406 SYLVAN LN-CO,-92.300959,38.96585,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-11-2012<br\>Time: 21:10<br\>Address: 1406 SYLVAN LN-CO,Incident: SF-SHOTS FIRED Date: May-11-2012 Time: 21:10 Address: 1406 SYLVAN LN-CO
2013072953,n,4/21/13,2013,04,Sunday,1:36:06,01,1412 FIR PL-CO,-92.323141,38.965993,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-21-2013<br\>Time: 01:36<br\>Address: 1412 FIR PL-CO,Incident: SF-SHOTS FIRED Date: Apr-21-2013 Time: 01:36 Address: 1412 FIR PL-CO
2013072949,n,4/21/13,2013,04,Sunday,1:30:10,01,1412 RANGE LINE ST-CO,-92.323949,38.966127,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-21-2013<br\>Time: 01:30<br\>Address: 1412 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Apr-21-2013 Time: 01:30 Address: 1412 RANGE LINE ST-CO
2013220176,n,11/16/13,2013,11,Saturday,1:20:25,01,1412 RANGE LINE ST-CO,-92.323949,38.966127,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-16-2013<br\>Time: 01:20<br\>Address: 1412 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Nov-16-2013 Time: 01:20 Address: 1412 RANGE LINE ST-CO
2010152334,n,8/1/10,2010,08,Sunday,22:09:14,22,1414 FIR PL-CO,-92.323146,38.96614,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-01-2010<br\>Time: 22:09<br\>Address: 1414 FIR PL-CO,Incident: SF-SHOTS FIRED Date: Aug-01-2010 Time: 22:09 Address: 1414 FIR PL-CO
2011157231,n,8/24/11,2011,08,Wednesday,19:51:39,19,1900 I70 DR SOUTHWEST-CO,-92.367255,38.96622,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-24-2011<br\>Time: 19:51<br\>Address: 1900 I70 DR SOUTHWEST-CO,Incident: SF-SHOTS FIRED Date: Aug-24-2011 Time: 19:51 Address: 1900 I70 DR SOUTHWEST-CO
2013129137,n,7/9/13,2013,07,Tuesday,20:49:38,20,1900 I70 DR SOUTHWEST-CO,-92.367255,38.96622,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-09-2013<br\>Time: 20:49<br\>Address: 1900 I70 DR SOUTHWEST-CO,Incident: SF-SHOTS FIRED Date: Jul-09-2013 Time: 20:49 Address: 1900 I70 DR SOUTHWEST-CO
2009219085,n,11/7/09,2009,11,Saturday,21:35:33,21,2304 HENDRIX DR-CO,-92.303057,38.96623,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-07-2009<br\>Time: 21:35<br\>Address: 2304 HENDRIX DR-CO,Incident: SF-SHOTS FIRED Date: Nov-07-2009 Time: 21:35 Address: 2304 HENDRIX DR-CO
2012206591,n,10/28/12,2012,10,Sunday,18:50:33,18,2304 HENDRIX DR-CO,-92.303057,38.96623,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-28-2012<br\>Time: 18:50<br\>Address: 2304 HENDRIX DR-CO,Incident: SF-SHOTS FIRED Date: Oct-28-2012 Time: 18:50 Address: 2304 HENDRIX DR-CO
2012139057,n,7/19/12,2012,07,Thursday,21:32:53,21,4825 CLARK LN-CO,-92.261609,38.966235,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-19-2012<br\>Time: 21:32<br\>Address: 4825 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Jul-19-2012 Time: 21:32 Address: 4825 CLARK LN-CO
2011195398,n,10/20/11,2011,10,Thursday,17:21:30,17,3215 CLARK LN-CO,-92.28954,38.966236,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-20-2011<br\>Time: 17:21<br\>Address: 3215 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Oct-20-2011 Time: 17:21 Address: 3215 CLARK LN-CO
2011108388,y,6/13/11,2011,06,Monday,8:35:34,08,2505 BERNADETTE DR-CO,-92.376062,38.966381,65203,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Jun-13-2011<br\>Time: 08:35<br\>Address: 2505 BERNADETTE DR-CO,Incident: SI-SUSP INCIDENT Date: Jun-13-2011 Time: 08:35 Address: 2505 BERNADETTE DR-CO
2013191927,y,10/6/13,2013,10,Sunday,20:58:48,20,1507 OLYMPIC BLVD-CO,-92.278212,38.966398,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Oct-06-2013<br\>Time: 20:58<br\>Address: 1507 OLYMPIC BLVD-CO,Incident: SI-SUSP INCIDENT Date: Oct-06-2013 Time: 20:58 Address: 1507 OLYMPIC BLVD-CO
2012102974,n,5/26/12,2012,05,Saturday,20:24:22,20,317 NEBRASKA AV-CO,-92.332063,38.966472,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-26-2012<br\>Time: 20:24<br\>Address: 317 NEBRASKA AV-CO,Incident: SF-SHOTS FIRED Date: May-26-2012 Time: 20:24 Address: 317 NEBRASKA AV-CO
2009233736,n,11/29/09,2009,11,Sunday,20:24:45,20,2305 HENDRIX DR-CO,-92.303374,38.96659,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-29-2009<br\>Time: 20:24<br\>Address: 2305 HENDRIX DR-CO,Incident: SF-SHOTS FIRED Date: Nov-29-2009 Time: 20:24 Address: 2305 HENDRIX DR-CO
2012039134,n,2/27/12,2012,02,Monday,11:23:49,11,2305 HENDRIX DR-CO,-92.303374,38.96659,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-27-2012<br\>Time: 11:23<br\>Address: 2305 HENDRIX DR-CO,Incident: SF-SHOTS FIRED Date: Feb-27-2012 Time: 11:23 Address: 2305 HENDRIX DR-CO
2013056065,n,3/27/13,2013,03,Wednesday,1:41:52,01,4201 CLARK LN-CO,-92.27372,38.96661,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Mar-27-2013<br\>Time: 01:41<br\>Address: 4201 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Mar-27-2013 Time: 01:41 Address: 4201 CLARK LN-CO
2010236980,n,11/28/10,2010,11,Sunday,1:22:47,01,1504 FIR PL-CO,-92.3231,38.966623,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-28-2010<br\>Time: 01:22<br\>Address: 1504 FIR PL-CO,Incident: SF-SHOTS FIRED Date: Nov-28-2010 Time: 01:22 Address: 1504 FIR PL-CO
2011168170,n,9/9/11,2011,09,Friday,19:54:21,19,1504 FIR PL-CO,-92.3231,38.966623,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-09-2011<br\>Time: 19:54<br\>Address: 1504 FIR PL-CO,Incident: SF-SHOTS FIRED Date: Sep-09-2011 Time: 19:54 Address: 1504 FIR PL-CO
2012058856,n,3/26/12,2012,03,Monday,11:33:20,11,4005 DANBURY CT-CO,-92.277134,38.966647,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Mar-26-2012<br\>Time: 11:33<br\>Address: 4005 DANBURY CT-CO,Incident: SF-SHOTS FIRED Date: Mar-26-2012 Time: 11:33 Address: 4005 DANBURY CT-CO
2011005374,n,1/9/11,2011,01,Sunday,10:22:03,10,2203 CLARK LN-CO,-92.305053,38.966661,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-09-2011<br\>Time: 10:22<br\>Address: 2203 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Jan-09-2011 Time: 10:22 Address: 2203 CLARK LN-CO
2011215647,n,11/21/11,2011,11,Monday,0:43:00,00,1504 STONE ST-CO,-92.321011,38.9667,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-21-2011<br\>Time: 00:43<br\>Address: 1504 STONE ST-CO,Incident: SF-SHOTS FIRED Date: Nov-21-2011 Time: 00:43 Address: 1504 STONE ST-CO
2012140510,n,7/21/12,2012,07,Saturday,21:49:17,21,2307 HENDRIX DR-CO,-92.3032,38.966747,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-21-2012<br\>Time: 21:49<br\>Address: 2307 HENDRIX DR-CO,Incident: SF-SHOTS FIRED Date: Jul-21-2012 Time: 21:49 Address: 2307 HENDRIX DR-CO
2009212774,n,10/30/09,2009,10,Friday,17:42:51,17,2401 HENDRIX DR-CO,-92.302426,38.966796,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-30-2009<br\>Time: 17:42<br\>Address: 2401 HENDRIX DR-CO,Incident: SF-SHOTS FIRED Date: Oct-30-2009 Time: 17:42 Address: 2401 HENDRIX DR-CO
2012234593,n,12/11/12,2012,12,Tuesday,22:58:37,22,1504 SYLVAN LN-CO,-92.300982,38.966903,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-11-2012<br\>Time: 22:58<br\>Address: 1504 SYLVAN LN-CO,Incident: SF-SHOTS FIRED Date: Dec-11-2012 Time: 22:58 Address: 1504 SYLVAN LN-CO
2010254066,n,12/23/10,2010,12,Thursday,16:05:44,16,1517 OLYMPIC BLVD-CO,-92.278357,38.966909,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-23-2010<br\>Time: 16:05<br\>Address: 1517 OLYMPIC BLVD-CO,Incident: SF-SHOTS FIRED Date: Dec-23-2010 Time: 16:05 Address: 1517 OLYMPIC BLVD-CO
2011190209,n,10/13/11,2011,10,Thursday,10:10:24,10,1508 FIR PL-CO,-92.323048,38.967046,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-13-2011<br\>Time: 10:10<br\>Address: 1508 FIR PL-CO,Incident: SF-SHOTS FIRED Date: Oct-13-2011 Time: 10:10 Address: 1508 FIR PL-CO
2012144634,y,7/28/12,2012,07,Saturday,2:40:54,02,1812 BUSINESS LOOP 70 W-CO,-92.365563,38.967116,65202,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Jul-28-2012<br\>Time: 02:40<br\>Address: 1812 BUSINESS LOOP 70 W-CO,Incident: FW-FIREWORKS Date: Jul-28-2012 Time: 02:40 Address: 1812 BUSINESS LOOP 70 W-CO
2010181214,y,9/10/10,2010,09,Friday,19:48:27,19,4201 CLARK LN-CO,-92.272671,38.967178,65202,I-INFO,Incident: I-INFO<br\>Date: Sep-10-2010<br\>Time: 19:48<br\>Address: 4201 CLARK LN-CO,Incident: I-INFO Date: Sep-10-2010 Time: 19:48 Address: 4201 CLARK LN-CO
2013092730,n,5/19/13,2013,05,Sunday,1:36:11,01,2714 SQUIRE CIR-CO,-92.29569,38.96724,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-19-2013<br\>Time: 01:36<br\>Address: 2714 SQUIRE CIR-CO,Incident: SF-SHOTS FIRED Date: May-19-2013 Time: 01:36 Address: 2714 SQUIRE CIR-CO
2012140524,n,7/21/12,2012,07,Saturday,22:07:52,22,1508 SYLVAN LN-CO,-92.299678,38.967265,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-21-2012<br\>Time: 22:07<br\>Address: 1508 SYLVAN LN-CO,Incident: SF-SHOTS FIRED Date: Jul-21-2012 Time: 22:07 Address: 1508 SYLVAN LN-CO
2010233153,n,11/21/10,2010,11,Sunday,20:54:51,20,5328 GODAS CIR-CO,-92.257052,38.967273,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-21-2010<br\>Time: 20:54<br\>Address: 5328 GODAS CIR-CO,Incident: SF-SHOTS FIRED Date: Nov-21-2010 Time: 20:54 Address: 5328 GODAS CIR-CO
2010078003,n,4/19/10,2010,04,Monday,0:12:28,00,1508 SYLVAN LN-CO,-92.299716,38.967277,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-19-2010<br\>Time: 00:12<br\>Address: 1508 SYLVAN LN-CO,Incident: SF-SHOTS FIRED Date: Apr-19-2010 Time: 00:12 Address: 1508 SYLVAN LN-CO
2011204388,n,11/3/11,2011,11,Thursday,18:19:34,18,1510 SYLVAN LN-CO,-92.300057,38.967282,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-03-2011<br\>Time: 18:19<br\>Address: 1510 SYLVAN LN-CO,Incident: SF-SHOTS FIRED Date: Nov-03-2011 Time: 18:19 Address: 1510 SYLVAN LN-CO
2009190578,y,9/28/09,2009,09,Monday,21:53:33,21,1204 LARCH CT-CO,-92.322454,38.967292,65201,B-BURGLARY,Incident: B-BURGLARY<br\>Date: Sep-28-2009<br\>Time: 21:53<br\>Address: 1204 LARCH CT-CO,Incident: B-BURGLARY Date: Sep-28-2009 Time: 21:53 Address: 1204 LARCH CT-CO
2011217302,n,11/23/11,2011,11,Wednesday,14:36:54,14,1217 BUSINESS LOOP 70 W-CO,-92.356378,38.967326,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-23-2011<br\>Time: 14:36<br\>Address: 1217 BUSINESS LOOP 70 W-CO,Incident: SF-SHOTS FIRED Date: Nov-23-2011 Time: 14:36 Address: 1217 BUSINESS LOOP 70 W-CO
2012218859,n,11/16/12,2012,11,Friday,17:56:13,17,1507 SYLVAN LN-CO,-92.30156,38.967329,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-16-2012<br\>Time: 17:56<br\>Address: 1507 SYLVAN LN-CO,Incident: SF-SHOTS FIRED Date: Nov-16-2012 Time: 17:56 Address: 1507 SYLVAN LN-CO
2012140044,y,7/21/12,2012,07,Saturday,5:27:39,05,2210 WHITE GATE DR-CO,-92.303606,38.967397,65202,D-DISTURBANCE,Incident: D-DISTURBANCE<br\>Date: Jul-21-2012<br\>Time: 05:27<br\>Address: 2210 WHITE GATE DR-CO,Incident: D-DISTURBANCE Date: Jul-21-2012 Time: 05:27 Address: 2210 WHITE GATE DR-CO
2012152881,n,8/10/12,2012,08,Friday,1:15:32,01,2210 WHITE GATE DR-CO,-92.303606,38.967397,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-10-2012<br\>Time: 01:15<br\>Address: 2210 WHITE GATE DR-CO,Incident: SF-SHOTS FIRED Date: Aug-10-2012 Time: 01:15 Address: 2210 WHITE GATE DR-CO
2012218865,n,11/16/12,2012,11,Friday,17:56:20,17,1512 SYLVAN LN-CO,-92.300926,38.96741,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-16-2012<br\>Time: 17:56<br\>Address: 1512 SYLVAN LN-CO,Incident: SF-SHOTS FIRED Date: Nov-16-2012 Time: 17:56 Address: 1512 SYLVAN LN-CO
2012222029,n,11/21/12,2012,11,Wednesday,17:14:51,17,1512 SYLVAN LN-CO,-92.300926,38.96741,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-21-2012<br\>Time: 17:14<br\>Address: 1512 SYLVAN LN-CO,Incident: SF-SHOTS FIRED Date: Nov-21-2012 Time: 17:14 Address: 1512 SYLVAN LN-CO
2010221045,n,11/3/10,2010,11,Wednesday,23:19:13,23,5012 GEETHA DR-CO,-92.260078,38.967418,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-03-2010<br\>Time: 23:19<br\>Address: 5012 GEETHA DR-CO,Incident: SF-SHOTS FIRED Date: Nov-03-2010 Time: 23:19 Address: 5012 GEETHA DR-CO
2012195437,n,10/11/12,2012,10,Thursday,20:10:53,20,1515 STONE ST-CO,-92.321479,38.967426,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-11-2012<br\>Time: 20:10<br\>Address: 1515 STONE ST-CO,Incident: SF-SHOTS FIRED Date: Oct-11-2012 Time: 20:10 Address: 1515 STONE ST-CO
2011142795,y,8/2/11,2011,08,Tuesday,22:39:43,22,2715 SQUIRE CIR-CO,-92.295733,38.967514,65202,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Aug-02-2011<br\>Time: 22:39<br\>Address: 2715 SQUIRE CIR-CO,Incident: FW-FIREWORKS Date: Aug-02-2011 Time: 22:39 Address: 2715 SQUIRE CIR-CO
2013092443,n,5/18/13,2013,05,Saturday,18:30:48,18,2715 SQUIRE CIR-CO,-92.295733,38.967529,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-18-2013<br\>Time: 18:30<br\>Address: 2715 SQUIRE CIR-CO,Incident: SF-SHOTS FIRED Date: May-18-2013 Time: 18:30 Address: 2715 SQUIRE CIR-CO
2010205876,n,10/13/10,2010,10,Wednesday,19:58:18,19,1908 BUSINESS LOOP 70 W-CO,-92.366902,38.967598,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-13-2010<br\>Time: 19:58<br\>Address: 1908 BUSINESS LOOP 70 W-CO,Incident: SF-SHOTS FIRED Date: Oct-13-2010 Time: 19:58 Address: 1908 BUSINESS LOOP 70 W-CO
2013018481,n,1/28/13,2013,01,Monday,23:50:00,23,1518 STONE ST-CO,-92.320979,38.967713,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-28-2013<br\>Time: 23:50<br\>Address: 1518 STONE ST-CO,Incident: SF-SHOTS FIRED Date: Jan-28-2013 Time: 23:50 Address: 1518 STONE ST-CO
2011210233,y,11/12/11,2011,11,Saturday,19:16:49,19,2506 WHITE GATE DR-CO,-92.299707,38.9678,65202,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Nov-12-2011<br\>Time: 19:16<br\>Address: 2506 WHITE GATE DR-CO,Incident: FW-FIREWORKS Date: Nov-12-2011 Time: 19:16 Address: 2506 WHITE GATE DR-CO
2013094561,n,5/21/13,2013,05,Tuesday,21:26:44,21,6700 ST CHARLES RD E-BC,-92.23706,38.967853,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-21-2013<br\>Time: 21:26<br\>Address: 6700 ST CHARLES RD E-BC,Incident: SF-SHOTS FIRED Date: May-21-2013 Time: 21:26 Address: 6700 ST CHARLES RD E-BC
2010235736,n,11/25/10,2010,11,Thursday,20:56:45,20,5004 GEETHA DR-CO,-92.261221,38.96798,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-25-2010<br\>Time: 20:56<br\>Address: 5004 GEETHA DR-CO,Incident: SF-SHOTS FIRED Date: Nov-25-2010 Time: 20:56 Address: 5004 GEETHA DR-CO
2009176383,n,9/9/09,2009,09,Wednesday,20:20:18,20,1611 BOYD LN-CO,-92.271601,38.968101,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-09-2009<br\>Time: 20:20<br\>Address: 1611 BOYD LN-CO,Incident: SF-SHOTS FIRED Date: Sep-09-2009 Time: 20:20 Address: 1611 BOYD LN-CO
2010156702,n,8/7/10,2010,08,Saturday,22:57:27,22,4201 CLARK LN-CO,-92.272238,38.968242,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-07-2010<br\>Time: 22:57<br\>Address: 4201 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Aug-07-2010 Time: 22:57 Address: 4201 CLARK LN-CO
2010093696,n,5/11/10,2010,05,Tuesday,22:21:27,22,2102 PARIS RD-CO,-92.306485,38.968346,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-11-2010<br\>Time: 22:21<br\>Address: 2102 PARIS RD-CO,Incident: SF-SHOTS FIRED Date: May-11-2010 Time: 22:21 Address: 2102 PARIS RD-CO
2011059695,n,4/3/11,2011,04,Sunday,13:25:50,13,6700 ST CHARLES RD E-BC,-92.236436,38.968395,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-03-2011<br\>Time: 13:25<br\>Address: 6700 ST CHARLES RD E-BC,Incident: SF-SHOTS FIRED Date: Apr-03-2011 Time: 13:25 Address: 6700 ST CHARLES RD E-BC
2013179377,n,9/18/13,2013,09,Wednesday,20:38:57,20,3501 CLARK LN-CO,-92.287617,38.968399,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-18-2013<br\>Time: 20:38<br\>Address: 3501 CLARK LN-CO,Incident: SF-SHOTS FIRED Date: Sep-18-2013 Time: 20:38 Address: 3501 CLARK LN-CO
2009157628,n,8/14/09,2009,08,Friday,0:06:02,00,1604 COLONIAL CT-CO,-92.298937,38.968405,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-14-2009<br\>Time: 00:06<br\>Address: 1604 COLONIAL CT-CO,Incident: SF-SHOTS FIRED Date: Aug-14-2009 Time: 00:06 Address: 1604 COLONIAL CT-CO
